service_id,date,exception_type
054b1e93-0ab4-458a-98a4-a98c5fd06255,20240210,1
095b3de3-3cfa-4801-8e11-435883233419,20240210,1
4586715f-8047-44fd-8dfc-591c4a924483,20240210,1
f685c575-d370-41d8-9d21-3451421bb2dc,20240210,1
99ce0fd7-0488-4cdc-9003-b2b379a480a7,20240210,1
540657ac-9351-443b-8d24-2bd690b6af41,20240210,1
3c5e5563-75a8-4231-9128-92b8759e022c,20240210,1
1a65210f-c4d9-419e-b1b5-758e74a0d848,20240210,1
f0e8e388-5cdd-4906-aefb-d3377a46d0ec,20240210,1
9036884c-18f4-4f02-afef-1480973961f6,20240210,1
115b2444-4918-4e1b-9157-01df85a038c1,20240210,1
5ef85ece-815b-4473-96b8-61985363606d,20240210,1
0ebaca9a-0920-42ef-8ec0-4e46c905c85b,20240210,1
173e4b94-9a2c-4e8d-adbc-35fcdca088b5,20240211,1
a1367d93-fe90-4462-a85f-ceefb43cfdda,20240211,1
5db42c0a-5bca-4f60-b456-fc5724cd6b7e,20240211,1
63eda468-5b23-40cc-8eba-cfc811f88b3a,20240211,1
4e6baebf-be62-4e78-83e6-db4e5aea7135,20240211,1
d317bba8-3d40-49d6-9880-b5446df31d7c,20240211,1
cbb78dd8-23c0-401a-9b76-cb6a0c7db343,20240211,1
5cace26d-82f5-477a-aa5e-c6449ed48262,20240211,1
6d0538fb-1efa-47b0-8096-b0be64881e73,20240211,1
99ca6223-f686-4040-ad1d-dc9dc7ed3537,20240211,1
6bc882e7-f0ea-4de8-8a65-a69b76416201,20240211,1
402dffa3-13ff-468b-92be-9c5d89f3e9ee,20240211,1
5c080c8e-2304-4fd9-b1c6-612b56424e2b,20240211,1
309453d8-4f5a-458d-9a1c-743d9f24b79a,20240211,1
b9b8c07f-3022-4e54-8d3a-e6defa99b2b3,20240211,1
1fa3d128-6911-4537-b801-a4ec241363f9,20240211,1
adeb1c72-b389-4dd5-a79c-302ecd11c049,20240211,1
9f76d0f7-509f-4c66-bdee-8911d3036fab,20240211,1
d1bc7d93-b5cf-4539-895f-ca53347ae819,20240211,1
9ee3e975-5fb3-4c62-9199-8a732b59b5ab,20240211,1
7508a327-b335-428c-bff4-1ffed902bf67,20240211,1
7e401688-896d-40e0-8e29-d04b7d984d80,20240211,1
51_平日(共通),20240212,2
51_日祝(共通),20240212,1
24_平日(共通),20240212,2
24_日祝(共通),20240212,1
31_平日(共通),20240212,2
31_日祝(共通),20240212,1
17_平日(共通),20240212,2
17_日祝(共通),20240212,1
21_平日(共通),20240212,2
21_日祝(共通),20240212,1
37_平日(共通),20240212,2
37_日祝(共通),20240212,1
98_平日(共通),20240212,2
98_日祝(共通),20240212,1
11_平日(共通),20240212,2
11_日祝(共通),20240212,1
27_平日(共通),20240212,2
27_日祝(共通),20240212,1
41_平日(共通),20240212,2
41_日祝(共通),20240212,1
16_平日(共通),20240212,2
16_日祝(共通),20240212,1
61_平日(共通),20240212,2
61_日祝(共通),20240212,1
a1367d93-fe90-4462-a85f-ceefb43cfdda,20240212,1
7726555e-7463-46f2-9aec-a00317beff27,20240212,1
5db42c0a-5bca-4f60-b456-fc5724cd6b7e,20240212,1
93730515-3d88-4077-81c2-9d37e96034f7,20240212,1
75bb4268-9b8c-4b59-9eda-a41d331a8495,20240212,1
3abad321-38de-4c07-93c3-39f46be1c1f0,20240212,1
6bc882e7-f0ea-4de8-8a65-a69b76416201,20240212,1
6d0538fb-1efa-47b0-8096-b0be64881e73,20240212,1
9f76d0f7-509f-4c66-bdee-8911d3036fab,20240212,1
5413a920-552b-4c93-9f48-52641d946160,20240212,1
fa01a7e9-ba28-4eba-b77a-289e840232f6,20240212,1
5cace26d-82f5-477a-aa5e-c6449ed48262,20240212,1
cbb78dd8-23c0-401a-9b76-cb6a0c7db343,20240212,1
42deae49-21fd-4d17-b573-723cfcafe06d,20240212,1
63eda468-5b23-40cc-8eba-cfc811f88b3a,20240212,1
309453d8-4f5a-458d-9a1c-743d9f24b79a,20240212,1
5c080c8e-2304-4fd9-b1c6-612b56424e2b,20240212,1
1c12798a-4bdb-4942-a31e-f1898139fab0,20240212,1
9c6ffa6e-387f-4676-839a-37653008655e,20240212,1
19816286-c66b-47dd-b623-313a2f289ff7,20240212,1
99ca6223-f686-4040-ad1d-dc9dc7ed3537,20240212,1
402dffa3-13ff-468b-92be-9c5d89f3e9ee,20240212,1
15_平日(共通),20240212,2
15_日祝(共通),20240212,1
35_平日(共通),20240212,2
35_日祝(共通),20240212,1
33_平日(共通),20240212,2
33_日祝(共通),20240212,1
1f8e2fc3-b61d-470a-921a-18159e1a9d7d,20240217,1
9a3e5771-425b-4bbb-bfe2-f49ad94d91a6,20240217,1
b3e86ac4-6120-4725-9e30-b7e1ff6b5ff9,20240217,1
03ab5592-b374-49bd-9dc2-b1a865ab48be,20240217,1
0907618a-9c3e-4436-b068-74b68bdcbdfa,20240217,1
9036884c-18f4-4f02-afef-1480973961f6,20240217,1
1a65210f-c4d9-419e-b1b5-758e74a0d848,20240217,1
d3d39419-825f-448b-a043-3531bc97f3c9,20240217,1
fae706e2-7794-4838-bd70-987eee78c28c,20240217,1
7ead2c09-990b-4523-bccf-7678947b6e4b,20240217,1
8046a61b-59c8-4835-be53-7a4aa1ff62f6,20240217,1
17bee254-22e5-45ca-bcd7-7cba87bbeef2,20240217,1
99ce0fd7-0488-4cdc-9003-b2b379a480a7,20240217,1
054b1e93-0ab4-458a-98a4-a98c5fd06255,20240217,1
0ebaca9a-0920-42ef-8ec0-4e46c905c85b,20240217,1
60dc13e9-6a61-411a-b79c-5b241c4cbf38,20240217,1
1bd6afc0-b6e9-4275-8978-935b84853b6e,20240217,1
6a8aaca2-ede5-457f-82bc-9e68a1cb2794,20240217,1
521c4618-af7e-4658-be8a-165345ade43c,20240217,1
540657ac-9351-443b-8d24-2bd690b6af41,20240217,1
5dfac257-02e5-4566-9425-a7dc68b47a4a,20240217,1
115b2444-4918-4e1b-9157-01df85a038c1,20240217,1
a1367d93-fe90-4462-a85f-ceefb43cfdda,20240218,1
7726555e-7463-46f2-9aec-a00317beff27,20240218,1
5db42c0a-5bca-4f60-b456-fc5724cd6b7e,20240218,1
93730515-3d88-4077-81c2-9d37e96034f7,20240218,1
75bb4268-9b8c-4b59-9eda-a41d331a8495,20240218,1
3abad321-38de-4c07-93c3-39f46be1c1f0,20240218,1
6bc882e7-f0ea-4de8-8a65-a69b76416201,20240218,1
6d0538fb-1efa-47b0-8096-b0be64881e73,20240218,1
9f76d0f7-509f-4c66-bdee-8911d3036fab,20240218,1
5413a920-552b-4c93-9f48-52641d946160,20240218,1
fa01a7e9-ba28-4eba-b77a-289e840232f6,20240218,1
5cace26d-82f5-477a-aa5e-c6449ed48262,20240218,1
cbb78dd8-23c0-401a-9b76-cb6a0c7db343,20240218,1
42deae49-21fd-4d17-b573-723cfcafe06d,20240218,1
63eda468-5b23-40cc-8eba-cfc811f88b3a,20240218,1
309453d8-4f5a-458d-9a1c-743d9f24b79a,20240218,1
5c080c8e-2304-4fd9-b1c6-612b56424e2b,20240218,1
1c12798a-4bdb-4942-a31e-f1898139fab0,20240218,1
9c6ffa6e-387f-4676-839a-37653008655e,20240218,1
19816286-c66b-47dd-b623-313a2f289ff7,20240218,1
99ca6223-f686-4040-ad1d-dc9dc7ed3537,20240218,1
402dffa3-13ff-468b-92be-9c5d89f3e9ee,20240218,1
51_平日(共通),20240223,2
51_日祝(共通),20240223,1
24_平日(共通),20240223,2
24_日祝(共通),20240223,1
31_平日(共通),20240223,2
31_日祝(共通),20240223,1
17_平日(共通),20240223,2
17_日祝(共通),20240223,1
21_平日(共通),20240223,2
21_日祝(共通),20240223,1
37_平日(共通),20240223,2
37_日祝(共通),20240223,1
98_平日(共通),20240223,2
98_日祝(共通),20240223,1
11_平日(共通),20240223,2
11_日祝(共通),20240223,1
27_平日(共通),20240223,2
27_日祝(共通),20240223,1
41_平日(共通),20240223,2
41_日祝(共通),20240223,1
16_平日(共通),20240223,2
16_日祝(共通),20240223,1
15_平日(共通),20240223,2
15_日祝(共通),20240223,1
35_平日(共通),20240223,2
35_日祝(共通),20240223,1
33_平日(共通),20240223,2
33_日祝(共通),20240223,1
61_平日(共通),20240223,2
61_日祝(共通),20240223,1
173e4b94-9a2c-4e8d-adbc-35fcdca088b5,20240223,1
a1367d93-fe90-4462-a85f-ceefb43cfdda,20240223,1
5db42c0a-5bca-4f60-b456-fc5724cd6b7e,20240223,1
63eda468-5b23-40cc-8eba-cfc811f88b3a,20240223,1
4e6baebf-be62-4e78-83e6-db4e5aea7135,20240223,1
d317bba8-3d40-49d6-9880-b5446df31d7c,20240223,1
cbb78dd8-23c0-401a-9b76-cb6a0c7db343,20240223,1
5cace26d-82f5-477a-aa5e-c6449ed48262,20240223,1
6d0538fb-1efa-47b0-8096-b0be64881e73,20240223,1
99ca6223-f686-4040-ad1d-dc9dc7ed3537,20240223,1
6bc882e7-f0ea-4de8-8a65-a69b76416201,20240223,1
402dffa3-13ff-468b-92be-9c5d89f3e9ee,20240223,1
5c080c8e-2304-4fd9-b1c6-612b56424e2b,20240223,1
309453d8-4f5a-458d-9a1c-743d9f24b79a,20240223,1
b9b8c07f-3022-4e54-8d3a-e6defa99b2b3,20240223,1
1fa3d128-6911-4537-b801-a4ec241363f9,20240223,1
adeb1c72-b389-4dd5-a79c-302ecd11c049,20240223,1
9f76d0f7-509f-4c66-bdee-8911d3036fab,20240223,1
d1bc7d93-b5cf-4539-895f-ca53347ae819,20240223,1
9ee3e975-5fb3-4c62-9199-8a732b59b5ab,20240223,1
7508a327-b335-428c-bff4-1ffed902bf67,20240223,1
7e401688-896d-40e0-8e29-d04b7d984d80,20240223,1
fae706e2-7794-4838-bd70-987eee78c28c,20240224,1
883af0c7-31a8-4ca6-b542-ee10955693dd,20240224,1
6a8aaca2-ede5-457f-82bc-9e68a1cb2794,20240224,1
814287c1-e878-40dc-a98e-7a1ba8514cd1,20240224,1
17bee254-22e5-45ca-bcd7-7cba87bbeef2,20240224,1
58711780-0c50-448c-92cb-aa76639897f5,20240224,1
7ead2c09-990b-4523-bccf-7678947b6e4b,20240224,1
b3e86ac4-6120-4725-9e30-b7e1ff6b5ff9,20240224,1
9cc92f9f-6f43-499a-acb2-8eaaa41d8ca1,20240224,1
054b1e93-0ab4-458a-98a4-a98c5fd06255,20240224,1
095b3de3-3cfa-4801-8e11-435883233419,20240224,1
4586715f-8047-44fd-8dfc-591c4a924483,20240224,1
f685c575-d370-41d8-9d21-3451421bb2dc,20240224,1
99ce0fd7-0488-4cdc-9003-b2b379a480a7,20240224,1
540657ac-9351-443b-8d24-2bd690b6af41,20240224,1
3c5e5563-75a8-4231-9128-92b8759e022c,20240224,1
1a65210f-c4d9-419e-b1b5-758e74a0d848,20240224,1
f0e8e388-5cdd-4906-aefb-d3377a46d0ec,20240224,1
9036884c-18f4-4f02-afef-1480973961f6,20240224,1
115b2444-4918-4e1b-9157-01df85a038c1,20240224,1
5ef85ece-815b-4473-96b8-61985363606d,20240224,1
0ebaca9a-0920-42ef-8ec0-4e46c905c85b,20240224,1
173e4b94-9a2c-4e8d-adbc-35fcdca088b5,20240225,1
a1367d93-fe90-4462-a85f-ceefb43cfdda,20240225,1
5db42c0a-5bca-4f60-b456-fc5724cd6b7e,20240225,1
63eda468-5b23-40cc-8eba-cfc811f88b3a,20240225,1
4e6baebf-be62-4e78-83e6-db4e5aea7135,20240225,1
d317bba8-3d40-49d6-9880-b5446df31d7c,20240225,1
cbb78dd8-23c0-401a-9b76-cb6a0c7db343,20240225,1
5cace26d-82f5-477a-aa5e-c6449ed48262,20240225,1
6d0538fb-1efa-47b0-8096-b0be64881e73,20240225,1
99ca6223-f686-4040-ad1d-dc9dc7ed3537,20240225,1
6bc882e7-f0ea-4de8-8a65-a69b76416201,20240225,1
402dffa3-13ff-468b-92be-9c5d89f3e9ee,20240225,1
5c080c8e-2304-4fd9-b1c6-612b56424e2b,20240225,1
309453d8-4f5a-458d-9a1c-743d9f24b79a,20240225,1
b9b8c07f-3022-4e54-8d3a-e6defa99b2b3,20240225,1
1fa3d128-6911-4537-b801-a4ec241363f9,20240225,1
adeb1c72-b389-4dd5-a79c-302ecd11c049,20240225,1
9f76d0f7-509f-4c66-bdee-8911d3036fab,20240225,1
d1bc7d93-b5cf-4539-895f-ca53347ae819,20240225,1
9ee3e975-5fb3-4c62-9199-8a732b59b5ab,20240225,1
7508a327-b335-428c-bff4-1ffed902bf67,20240225,1
7e401688-896d-40e0-8e29-d04b7d984d80,20240225,1
51_平日(共通),20240320,2
51_日祝(共通),20240320,1
24_平日(共通),20240320,2
24_日祝(共通),20240320,1
31_平日(共通),20240320,2
31_日祝(共通),20240320,1
17_平日(共通),20240320,2
17_日祝(共通),20240320,1
61_平日(共通),20240320,2
61_日祝(共通),20240320,1
21_平日(共通),20240320,2
21_日祝(共通),20240320,1
37_平日(共通),20240320,2
37_日祝(共通),20240320,1
98_平日(共通),20240320,2
98_日祝(共通),20240320,1
11_平日(共通),20240320,2
11_日祝(共通),20240320,1
27_平日(共通),20240320,2
27_日祝(共通),20240320,1
41_平日(共通),20240320,2
41_日祝(共通),20240320,1
16_平日(共通),20240320,2
16_日祝(共通),20240320,1
15_平日(共通),20240320,2
15_日祝(共通),20240320,1
35_平日(共通),20240320,2
35_日祝(共通),20240320,1
33_平日(共通),20240320,2
33_日祝(共通),20240320,1
51_平日(共通),20240429,2
51_日祝(共通),20240429,1
24_平日(共通),20240429,2
24_日祝(共通),20240429,1
31_平日(共通),20240429,2
31_日祝(共通),20240429,1
17_平日(共通),20240429,2
17_日祝(共通),20240429,1
61_平日(共通),20240429,2
61_日祝(共通),20240429,1
21_平日(共通),20240429,2
21_日祝(共通),20240429,1
37_平日(共通),20240429,2
37_日祝(共通),20240429,1
98_平日(共通),20240429,2
98_日祝(共通),20240429,1
11_平日(共通),20240429,2
11_日祝(共通),20240429,1
27_平日(共通),20240429,2
27_日祝(共通),20240429,1
41_平日(共通),20240429,2
41_日祝(共通),20240429,1
16_平日(共通),20240429,2
16_日祝(共通),20240429,1
15_平日(共通),20240429,2
15_日祝(共通),20240429,1
35_平日(共通),20240429,2
35_日祝(共通),20240429,1
33_平日(共通),20240429,2
33_日祝(共通),20240429,1
51_平日(共通),20240503,2
51_日祝(共通),20240503,1
24_平日(共通),20240503,2
24_日祝(共通),20240503,1
31_平日(共通),20240503,2
31_日祝(共通),20240503,1
17_平日(共通),20240503,2
17_日祝(共通),20240503,1
61_平日(共通),20240503,2
61_日祝(共通),20240503,1
21_平日(共通),20240503,2
21_日祝(共通),20240503,1
37_平日(共通),20240503,2
37_日祝(共通),20240503,1
98_平日(共通),20240503,2
98_日祝(共通),20240503,1
11_平日(共通),20240503,2
11_日祝(共通),20240503,1
27_平日(共通),20240503,2
27_日祝(共通),20240503,1
41_平日(共通),20240503,2
41_日祝(共通),20240503,1
16_平日(共通),20240503,2
16_日祝(共通),20240503,1
15_平日(共通),20240503,2
15_日祝(共通),20240503,1
35_平日(共通),20240503,2
35_日祝(共通),20240503,1
33_平日(共通),20240503,2
33_日祝(共通),20240503,1
51_平日(共通),20240506,2
51_日祝(共通),20240506,1
24_平日(共通),20240506,2
24_日祝(共通),20240506,1
31_平日(共通),20240506,2
31_日祝(共通),20240506,1
17_平日(共通),20240506,2
17_日祝(共通),20240506,1
61_平日(共通),20240506,2
61_日祝(共通),20240506,1
21_平日(共通),20240506,2
21_日祝(共通),20240506,1
37_平日(共通),20240506,2
37_日祝(共通),20240506,1
98_平日(共通),20240506,2
98_日祝(共通),20240506,1
11_平日(共通),20240506,2
11_日祝(共通),20240506,1
27_平日(共通),20240506,2
27_日祝(共通),20240506,1
41_平日(共通),20240506,2
41_日祝(共通),20240506,1
16_平日(共通),20240506,2
16_日祝(共通),20240506,1
15_平日(共通),20240506,2
15_日祝(共通),20240506,1
35_平日(共通),20240506,2
35_日祝(共通),20240506,1
33_平日(共通),20240506,2
33_日祝(共通),20240506,1
