daiya_sid,bin_no,course_sid
a257eef0-2614-41bb-89ee-233955335dba,1,e82afab6-d6f2-4101-a35f-4e6e1eb6f899
fe885023-bec6-4282-b74c-273b3d8aa0d9,6,e82afab6-d6f2-4101-a35f-4e6e1eb6f899
48f907de-82c7-46b9-bfdd-2166bce797be,22,e82afab6-d6f2-4101-a35f-4e6e1eb6f899
f556870b-66fe-456c-90e0-1c1022ac5e3a,13,e82afab6-d6f2-4101-a35f-4e6e1eb6f899
7906739e-9f1f-439c-9220-17ceed5606a6,24,e82afab6-d6f2-4101-a35f-4e6e1eb6f899
23b43bf7-9f23-4303-ae78-187b12204d69,27,e82afab6-d6f2-4101-a35f-4e6e1eb6f899
bad6ece4-4f1d-4066-83d4-18b1cf20a510,17,e82afab6-d6f2-4101-a35f-4e6e1eb6f899
541a7882-bdca-4b6d-9c52-10f6c907f51a,25,e82afab6-d6f2-4101-a35f-4e6e1eb6f899
7c25806b-5c78-44e6-baa4-1481104bf191,11,e82afab6-d6f2-4101-a35f-4e6e1eb6f899
c52104c2-217f-4743-8479-0c1a78efeea9,29,e82afab6-d6f2-4101-a35f-4e6e1eb6f899
bf61ae7b-34e6-4efa-8a83-023bf58694cc,21,e82afab6-d6f2-4101-a35f-4e6e1eb6f899
bdcec895-d3ac-4a5b-97d2-02d46ba96a8c,23,e82afab6-d6f2-4101-a35f-4e6e1eb6f899
755bf95d-0ad8-47fa-89b7-007d5b56d688,17,e82afab6-d6f2-4101-a35f-4e6e1eb6f899
2938b591-ce4e-4d92-adfd-06041e6264cb,24,e82afab6-d6f2-4101-a35f-4e6e1eb6f899
96ee9264-b283-4c73-b668-03e62c26ae30,2,e82afab6-d6f2-4101-a35f-4e6e1eb6f899
e8de710d-b4dd-4ef9-9362-47dd7ad11ecd,28,e82afab6-d6f2-4101-a35f-4e6e1eb6f899
cae73154-6fe2-43e7-8fb6-4d8389d1651e,19,e82afab6-d6f2-4101-a35f-4e6e1eb6f899
3e28de53-631e-49e0-bc34-4d75060e0f85,14,e82afab6-d6f2-4101-a35f-4e6e1eb6f899
3780b219-6676-413a-aabf-5b5469a87dbf,26,e82afab6-d6f2-4101-a35f-4e6e1eb6f899
27317f54-2098-4f7c-8522-576356333a5f,26,e82afab6-d6f2-4101-a35f-4e6e1eb6f899
2ad763e9-4673-4fdf-b2a4-583511c937eb,1,e82afab6-d6f2-4101-a35f-4e6e1eb6f899
716c5a3e-64a4-4096-8eed-57f46cf1ae93,14,e82afab6-d6f2-4101-a35f-4e6e1eb6f899
32548b94-4f50-411a-b8b6-50dc937926ae,10,e82afab6-d6f2-4101-a35f-4e6e1eb6f899
4f01a64d-d44e-4b67-88f2-51d499f523b6,27,e82afab6-d6f2-4101-a35f-4e6e1eb6f899
11169b43-8406-419a-830a-39accb9c8623,15,e82afab6-d6f2-4101-a35f-4e6e1eb6f899
95745e42-fdd6-4c11-b90e-3a061ee890ae,23,e82afab6-d6f2-4101-a35f-4e6e1eb6f899
a94b91cf-b70f-4b9a-bdfd-37aff947538f,20,e82afab6-d6f2-4101-a35f-4e6e1eb6f899
eab22c40-50d2-4c73-8851-3aab1429c9c5,4,e82afab6-d6f2-4101-a35f-4e6e1eb6f899
f5972e30-cf01-4f51-86cb-3b2dfe5f1987,20,e82afab6-d6f2-4101-a35f-4e6e1eb6f899
429bd812-c533-465c-a2fd-43bfc01cd57a,18,e82afab6-d6f2-4101-a35f-4e6e1eb6f899
ea8ba481-ac57-4a2c-a160-d40e4bee965c,4,e82afab6-d6f2-4101-a35f-4e6e1eb6f899
abc66fd5-efc9-4856-a816-d41bd1e7d8ee,22,e82afab6-d6f2-4101-a35f-4e6e1eb6f899
39276c65-7d26-46a6-ba98-d3ca564a9a2e,34,e82afab6-d6f2-4101-a35f-4e6e1eb6f899
d2098b09-d55b-4f3d-a9b9-d71750e43303,7,e82afab6-d6f2-4101-a35f-4e6e1eb6f899
2b5c600a-025f-427c-880b-d66c156af8c3,3,e82afab6-d6f2-4101-a35f-4e6e1eb6f899
b00c6cdd-831a-4874-b334-d6515233c4bf,19,e82afab6-d6f2-4101-a35f-4e6e1eb6f899
e25fdf13-c98e-4220-80e1-dfda9f32c3d0,9,e82afab6-d6f2-4101-a35f-4e6e1eb6f899
a1bfc9e8-a7ec-442b-9be1-e71eec08b38f,6,e82afab6-d6f2-4101-a35f-4e6e1eb6f899
425c54a8-47c0-48fd-83d9-e61557429f79,9,e82afab6-d6f2-4101-a35f-4e6e1eb6f899
24d63936-30c3-4a8a-9806-e340c3db654a,21,e82afab6-d6f2-4101-a35f-4e6e1eb6f899
d9e72120-b7ea-4636-9434-f883f00d71a3,9,e82afab6-d6f2-4101-a35f-4e6e1eb6f899
fef8688b-9dcb-4808-af9a-eb922c2fc2c4,11,e82afab6-d6f2-4101-a35f-4e6e1eb6f899
9cf41687-ebf1-443b-9e7b-ec62897d088c,16,e82afab6-d6f2-4101-a35f-4e6e1eb6f899
2e60290e-be2f-4753-8d3d-ef6921090fa2,24,e82afab6-d6f2-4101-a35f-4e6e1eb6f899
c78c6174-09da-4a2e-bd65-a82d79aaeb42,31,e82afab6-d6f2-4101-a35f-4e6e1eb6f899
96d99dfc-8aef-4749-99bb-b29b014b51de,6,e82afab6-d6f2-4101-a35f-4e6e1eb6f899
d95cf862-cf21-4ff1-92ae-b1d566693173,12,e82afab6-d6f2-4101-a35f-4e6e1eb6f899
7105d61a-f780-4d22-99ca-b72373ded7d6,15,e82afab6-d6f2-4101-a35f-4e6e1eb6f899
5c5bccd7-6ffc-4aaa-9678-ce67a9bf2c2e,18,e82afab6-d6f2-4101-a35f-4e6e1eb6f899
665b2d86-13f2-47bc-a332-cee9738cd9af,17,e82afab6-d6f2-4101-a35f-4e6e1eb6f899
c095f56c-42e4-4b8f-b346-cca3591e36e2,32,e82afab6-d6f2-4101-a35f-4e6e1eb6f899
c79dfe43-5afd-45ff-ae40-ccc2b5e3e7a4,13,e82afab6-d6f2-4101-a35f-4e6e1eb6f899
03f6768e-08bc-40bd-87bb-c9e9a0026877,7,e82afab6-d6f2-4101-a35f-4e6e1eb6f899
54b6219f-ea9d-4111-b6a1-c9d59b233905,11,e82afab6-d6f2-4101-a35f-4e6e1eb6f899
301cda0f-d457-4dc2-9077-c4670ebd20a8,23,e82afab6-d6f2-4101-a35f-4e6e1eb6f899
c430c15e-3d63-46bc-aa8a-c39dc67388f0,33,e82afab6-d6f2-4101-a35f-4e6e1eb6f899
27c919a2-9f62-4fc8-a1d7-c22ec98fc9d2,12,e82afab6-d6f2-4101-a35f-4e6e1eb6f899
99829f1f-1545-4968-966b-c15b9805e42d,8,e82afab6-d6f2-4101-a35f-4e6e1eb6f899
36b27f74-371a-4a48-b3b4-c03fc661e9e8,21,e82afab6-d6f2-4101-a35f-4e6e1eb6f899
67d8b981-790b-4f53-90c3-beb4ba509f38,16,e82afab6-d6f2-4101-a35f-4e6e1eb6f899
1b9c313c-51c8-4812-8dd5-ff38cf9a8db1,12,e82afab6-d6f2-4101-a35f-4e6e1eb6f899
90afd0f3-87e3-4776-8f29-5bf6024bc247,1,22eb6c91-02b9-4047-9298-4eb9128d1b57
15218665-4c2b-4e3c-98a9-5e458c49688e,11,3d40af64-be47-41b8-8bda-4fd4256b9809
963a0585-6a1c-4dec-bd9e-62441ac6ab77,9,3d40af64-be47-41b8-8bda-4fd4256b9809
cbb47011-ac34-4876-97e1-639fc44c39e5,13,3d40af64-be47-41b8-8bda-4fd4256b9809
3f64aee3-682e-4f6e-a9e9-6f8ffd5dacae,16,3d40af64-be47-41b8-8bda-4fd4256b9809
2acee4ec-7500-4ea0-ba62-719b2ceca634,17,3d40af64-be47-41b8-8bda-4fd4256b9809
9f014ac8-6264-4946-8774-6b550be27670,6,3d40af64-be47-41b8-8bda-4fd4256b9809
ca78b1ea-9392-4f16-ab6b-78d8fc4683a5,23,3d40af64-be47-41b8-8bda-4fd4256b9809
ff317c20-5b30-4195-9a89-7a8422697996,13,3d40af64-be47-41b8-8bda-4fd4256b9809
1a56abc8-1b1d-4c3c-ae74-818c421459d3,2,3d40af64-be47-41b8-8bda-4fd4256b9809
48b3df93-e752-4670-938d-82187cc445af,15,3d40af64-be47-41b8-8bda-4fd4256b9809
8a6094ac-d223-4fc1-bda2-827141b4170b,16,3d40af64-be47-41b8-8bda-4fd4256b9809
c4de8690-3756-49f7-bd87-842497bdb4e6,7,3d40af64-be47-41b8-8bda-4fd4256b9809
bc5faae2-ee1e-4698-ac0d-955baee68a79,2,3d40af64-be47-41b8-8bda-4fd4256b9809
efcd7eac-0365-4fc1-b320-9b6350ad9133,11,3d40af64-be47-41b8-8bda-4fd4256b9809
d9a32179-7f0c-443a-9093-9bc3f1d3ab78,1,3d40af64-be47-41b8-8bda-4fd4256b9809
cc5b87c4-3bde-4928-aece-8cd128b62121,11,3d40af64-be47-41b8-8bda-4fd4256b9809
8e14df3e-534a-4a1b-abc8-92de7000a0f3,10,3d40af64-be47-41b8-8bda-4fd4256b9809
b53d4dda-da16-4619-8381-446c596142fd,4,3d40af64-be47-41b8-8bda-4fd4256b9809
d2416a6a-d9dc-44ed-8f54-3b8359c3b7a8,14,3d40af64-be47-41b8-8bda-4fd4256b9809
2e89b59a-dcdd-4e0f-be37-3ef259d628d0,8,3d40af64-be47-41b8-8bda-4fd4256b9809
32c86a04-6d0d-4d53-982e-40422f69472d,4,3d40af64-be47-41b8-8bda-4fd4256b9809
fae44abe-e094-457a-aa8f-39a92ab2191f,7,3d40af64-be47-41b8-8bda-4fd4256b9809
62156276-aab2-428d-b35f-37ead1b8bc75,10,3d40af64-be47-41b8-8bda-4fd4256b9809
ec625163-fae6-4b08-8f91-33f9c6feb3b7,24,3d40af64-be47-41b8-8bda-4fd4256b9809
a58eb374-9579-4ead-8e74-528e997e13aa,8,3d40af64-be47-41b8-8bda-4fd4256b9809
d30134ec-51c8-4af2-9963-528ec98c0b2b,19,3d40af64-be47-41b8-8bda-4fd4256b9809
099f9f46-34ec-4ebe-810c-558db03a6624,21,3d40af64-be47-41b8-8bda-4fd4256b9809
2adac502-32f6-4f31-9e71-5047d00ed925,5,3d40af64-be47-41b8-8bda-4fd4256b9809
6db2332a-9b74-454d-81ed-45e830fe2dd9,5,3d40af64-be47-41b8-8bda-4fd4256b9809
23598f26-9cea-4dc9-9be7-4614a0fbb4c0,14,3d40af64-be47-41b8-8bda-4fd4256b9809
21033f11-0ca5-4c1f-bf50-0117b3d58b64,3,3d40af64-be47-41b8-8bda-4fd4256b9809
10f48e2a-213a-4105-9e5b-13e9530ad92d,1,3d40af64-be47-41b8-8bda-4fd4256b9809
692a632f-3298-449f-a7d6-15ebd752c25a,6,3d40af64-be47-41b8-8bda-4fd4256b9809
5be4ccec-ae69-4cad-975e-10ea405d06a4,15,3d40af64-be47-41b8-8bda-4fd4256b9809
ce4510fb-65e5-4385-9e05-0e1f721a7cf1,18,3d40af64-be47-41b8-8bda-4fd4256b9809
216221a5-61e2-4167-b399-1b9db6fb3024,1,3d40af64-be47-41b8-8bda-4fd4256b9809
9e85935b-0679-4ab4-8a04-1a8e644ee195,8,3d40af64-be47-41b8-8bda-4fd4256b9809
39a17aeb-9601-4251-ad47-257b4187ec19,13,3d40af64-be47-41b8-8bda-4fd4256b9809
3106381b-3364-409a-bdad-2308d0618a8a,14,3d40af64-be47-41b8-8bda-4fd4256b9809
c0d6bf69-668e-4d35-bb9c-294e47a9f23c,25,3d40af64-be47-41b8-8bda-4fd4256b9809
e5bf6928-2358-48f8-a91c-295e999be78c,3,3d40af64-be47-41b8-8bda-4fd4256b9809
a87d2927-3599-4830-b29e-2c9e917b9808,16,3d40af64-be47-41b8-8bda-4fd4256b9809
e78c570f-3d31-4385-9321-c5568b55ad6d,20,3d40af64-be47-41b8-8bda-4fd4256b9809
5379cf8b-56ab-4f54-b60b-ce02ab2c48bf,22,3d40af64-be47-41b8-8bda-4fd4256b9809
95009e90-3ace-4e36-9aa0-cd89bee38e2c,10,3d40af64-be47-41b8-8bda-4fd4256b9809
f0c50a53-99b7-46f9-b4a1-b917137ae842,7,3d40af64-be47-41b8-8bda-4fd4256b9809
2d47fb76-4d7f-4faa-9f37-b90a01187b01,9,3d40af64-be47-41b8-8bda-4fd4256b9809
dd5a2548-c158-4bdb-b5ce-b21b5bbc1230,4,3d40af64-be47-41b8-8bda-4fd4256b9809
4c4f089a-b2e8-48a0-8ce5-b53760288e8e,9,3d40af64-be47-41b8-8bda-4fd4256b9809
e379cf45-433f-4f31-b5ca-a7b590878d70,12,3d40af64-be47-41b8-8bda-4fd4256b9809
c0a1b74c-4cbb-4707-8842-aaa49682883c,3,3d40af64-be47-41b8-8bda-4fd4256b9809
58fa3008-5576-4cbc-afbb-a9797dff2e11,2,3d40af64-be47-41b8-8bda-4fd4256b9809
324ba5e6-0aba-4bb9-a850-f65c6944b815,12,3d40af64-be47-41b8-8bda-4fd4256b9809
34ba645e-fe68-45ff-95de-fe41556dd97b,5,3d40af64-be47-41b8-8bda-4fd4256b9809
0e04e551-1b80-428d-bd51-e51a3dc3fe9e,12,3d40af64-be47-41b8-8bda-4fd4256b9809
589f619c-008e-4a7a-a1cb-d439e9a59e8b,15,3d40af64-be47-41b8-8bda-4fd4256b9809
9e9df87a-fe96-4cf7-9e76-dc4c251fa82f,6,3d40af64-be47-41b8-8bda-4fd4256b9809
50357d49-6037-438a-8745-257331ea7807,5,446cb936-1e61-4e93-9d36-4fe14dc364a4
ea239f8b-e68b-43c0-9d19-1ae7fe5938ca,2,446cb936-1e61-4e93-9d36-4fe14dc364a4
d1cf916e-281e-4eba-886d-1a455b8c00af,8,446cb936-1e61-4e93-9d36-4fe14dc364a4
ecc464cd-66e9-479b-a5cc-1e7a31d40879,4,446cb936-1e61-4e93-9d36-4fe14dc364a4
e459adae-8764-4962-a85f-06321911bd01,5,446cb936-1e61-4e93-9d36-4fe14dc364a4
c9156784-fff5-45cb-bc2e-495832112ad1,7,446cb936-1e61-4e93-9d36-4fe14dc364a4
7202ac90-56ce-4ca2-a9b2-491ba6bb154f,11,446cb936-1e61-4e93-9d36-4fe14dc364a4
ecf71d3d-d2c7-4262-ba9a-4f355c0ab357,12,446cb936-1e61-4e93-9d36-4fe14dc364a4
d4585700-9d33-446a-8bab-94346db687d6,2,446cb936-1e61-4e93-9d36-4fe14dc364a4
a0f49751-cc65-481a-ada4-96306ccda4c1,3,446cb936-1e61-4e93-9d36-4fe14dc364a4
a10b277c-12c5-44dc-bfac-a3eda68f2dbb,1,446cb936-1e61-4e93-9d36-4fe14dc364a4
8e480cf3-30ea-4755-bcb2-6a3b5e4b37c9,10,446cb936-1e61-4e93-9d36-4fe14dc364a4
df361602-9104-4ef5-bc88-696c6820a386,13,446cb936-1e61-4e93-9d36-4fe14dc364a4
dbb4ba16-d98e-4621-98ee-67d50737d1c6,6,446cb936-1e61-4e93-9d36-4fe14dc364a4
7f7d1450-11a3-4d24-9951-62d3ac50ec19,5,446cb936-1e61-4e93-9d36-4fe14dc364a4
784e84a4-ef02-472e-a3b2-6029ca0d04c5,2,446cb936-1e61-4e93-9d36-4fe14dc364a4
51998578-8070-40f6-b0ed-d3f9bf898de7,3,446cb936-1e61-4e93-9d36-4fe14dc364a4
76432781-2e29-4b93-ad54-de3d379ee517,9,446cb936-1e61-4e93-9d36-4fe14dc364a4
e32f723e-f996-4284-9ce1-fd624e2458fb,1,446cb936-1e61-4e93-9d36-4fe14dc364a4
a0b54a4e-c100-46b0-8bda-aad7bbaed287,4,446cb936-1e61-4e93-9d36-4fe14dc364a4
8ab229d7-c5a8-4f6e-8bd8-a79a1a895dbd,3,446cb936-1e61-4e93-9d36-4fe14dc364a4
b98eaf83-3899-4772-86bb-ae97e68de490,4,446cb936-1e61-4e93-9d36-4fe14dc364a4
d9ec802a-f1ae-4e0f-a873-cbba72fd175b,1,446cb936-1e61-4e93-9d36-4fe14dc364a4
3fec9194-d965-4505-9a9f-634e5d82beb7,13,049654ae-02a3-4297-90f2-4fec646c215e
d69a931e-1664-497e-a7e5-6f28652f147e,12,049654ae-02a3-4297-90f2-4fec646c215e
ff79ab00-c67c-4ae3-b96b-6e1c62bb2366,7,049654ae-02a3-4297-90f2-4fec646c215e
57ee33c9-edb0-433e-b8e5-82a247258be8,12,049654ae-02a3-4297-90f2-4fec646c215e
70168e4e-61f2-4a8e-a1ba-782d571a4284,18,049654ae-02a3-4297-90f2-4fec646c215e
83eec762-5c66-41fc-8e2a-7b4ae85681b6,9,049654ae-02a3-4297-90f2-4fec646c215e
a164de44-05e5-4c68-b1d6-a237e508350e,17,049654ae-02a3-4297-90f2-4fec646c215e
72963586-07bb-4f06-abb1-a20f4148fa9f,12,049654ae-02a3-4297-90f2-4fec646c215e
d75c7863-2f07-4fa0-8e26-89cf3cbdd4eb,9,049654ae-02a3-4297-90f2-4fec646c215e
bb8f6d13-c566-48dc-bad0-4a40afe62a22,8,049654ae-02a3-4297-90f2-4fec646c215e
0b9f9e4c-2707-4921-9b1f-533080db9cbb,14,049654ae-02a3-4297-90f2-4fec646c215e
d0070414-5899-4e99-99fd-51dfee83833f,13,049654ae-02a3-4297-90f2-4fec646c215e
2d289844-baad-4113-89ea-341459622849,16,049654ae-02a3-4297-90f2-4fec646c215e
37f83507-65b7-43f2-9819-323415de12bd,10,049654ae-02a3-4297-90f2-4fec646c215e
dedbc128-db34-4601-966e-38b6f7dafb14,3,049654ae-02a3-4297-90f2-4fec646c215e
391fe7a5-4b2e-4908-98d5-40896b5e58b0,4,049654ae-02a3-4297-90f2-4fec646c215e
3ac85aab-709f-4166-9420-04ab1cc94927,7,049654ae-02a3-4297-90f2-4fec646c215e
fdfde88e-99e4-4aa8-905f-02afca962b73,14,049654ae-02a3-4297-90f2-4fec646c215e
4ff884cc-95fe-4947-a354-0e6812bffa20,8,049654ae-02a3-4297-90f2-4fec646c215e
6253783b-a228-4723-a33a-0f15d8ce7a97,10,049654ae-02a3-4297-90f2-4fec646c215e
c0fc8253-4217-4ce0-a82e-15a3a48c3e40,2,049654ae-02a3-4297-90f2-4fec646c215e
75caf4a4-d8eb-4c2c-ba5f-1a04d3488c66,3,049654ae-02a3-4297-90f2-4fec646c215e
009c9ff9-ffb3-43da-9577-18b4c34dd73f,1,049654ae-02a3-4297-90f2-4fec646c215e
99d8e765-6ec2-4ee5-8301-1b5144cf9bc2,15,049654ae-02a3-4297-90f2-4fec646c215e
f1eaa0bc-9463-4d15-8729-292904e3fd8e,5,049654ae-02a3-4297-90f2-4fec646c215e
13e0686d-2eea-440e-91c4-29175a12efe3,4,049654ae-02a3-4297-90f2-4fec646c215e
534ae626-bebd-4e02-9a77-c228050ccf82,9,049654ae-02a3-4297-90f2-4fec646c215e
4ff45ba1-6def-4f0b-acac-bde7587ca3af,10,049654ae-02a3-4297-90f2-4fec646c215e
5dc75cb5-87ab-4615-9ab8-ae8f30552d28,1,049654ae-02a3-4297-90f2-4fec646c215e
b091209c-2869-4eeb-bb2d-af5105500ca7,4,049654ae-02a3-4297-90f2-4fec646c215e
867105ca-180e-4376-8a70-a952299b2596,1,049654ae-02a3-4297-90f2-4fec646c215e
50d95690-3df5-4dbc-8d8d-b84c320d93a7,7,049654ae-02a3-4297-90f2-4fec646c215e
3cd5144c-1ace-4a22-9b43-b6fdbf1b4dee,11,049654ae-02a3-4297-90f2-4fec646c215e
c369f044-a856-4e4e-8aac-f99f041d2036,13,049654ae-02a3-4297-90f2-4fec646c215e
72c1ef04-4ee9-46e1-8e26-f9ae044bd29f,5,049654ae-02a3-4297-90f2-4fec646c215e
19172721-e367-4225-878d-f89137f3aa61,11,049654ae-02a3-4297-90f2-4fec646c215e
d4dc9fc9-4a08-4fcb-b71f-f7ed7579f70e,2,049654ae-02a3-4297-90f2-4fec646c215e
24166eb9-cdcd-4578-be63-ef269cfe5c59,6,049654ae-02a3-4297-90f2-4fec646c215e
303a4e42-3ee5-43e4-a69c-e0cdc2e10ada,6,049654ae-02a3-4297-90f2-4fec646c215e
3337df73-f4ab-477a-b806-d5abd8a923c1,5,049654ae-02a3-4297-90f2-4fec646c215e
35c13177-0467-41fa-88b5-d561ed86290e,3,049654ae-02a3-4297-90f2-4fec646c215e
b8eb9076-0cb1-4f0e-b879-9a3a025574ea,2,f123ed82-7904-44c7-9b65-500c14f9a14a
4de75c1a-8e3d-4bb2-a178-b396d5e81bec,1,f123ed82-7904-44c7-9b65-500c14f9a14a
a8b32f3f-88fd-4840-a404-843e379c8a0a,3,a6483c6b-8e0d-4747-8e7e-5094f011c681
5169cee0-4faf-43c6-86ed-6316202da2ba,3,a6483c6b-8e0d-4747-8e7e-5094f011c681
70f59f0b-354b-48fc-9961-24aca73b0f28,6,a6483c6b-8e0d-4747-8e7e-5094f011c681
b57070df-afd7-42f0-8aa6-12f05e9e693a,7,a6483c6b-8e0d-4747-8e7e-5094f011c681
c1411885-aa9d-4bbe-91ac-0dbdb9b3457f,1,a6483c6b-8e0d-4747-8e7e-5094f011c681
c359b1fa-388c-45c2-a01e-02cff88ec012,2,a6483c6b-8e0d-4747-8e7e-5094f011c681
73334bf3-1815-436a-9012-091b5a2b24e3,1,a6483c6b-8e0d-4747-8e7e-5094f011c681
57577ebd-f077-486e-b952-3a2b6e23a2f6,4,a6483c6b-8e0d-4747-8e7e-5094f011c681
c5cdf03a-4cfd-4c28-a2b0-3080561cc6f7,3,a6483c6b-8e0d-4747-8e7e-5094f011c681
6684bcf2-b3ef-4d56-a8cf-542a1ced52d4,5,a6483c6b-8e0d-4747-8e7e-5094f011c681
edade936-6f61-4b7b-87fb-48a4dcbc2c5a,6,a6483c6b-8e0d-4747-8e7e-5094f011c681
1dbefedc-a52a-4240-97e8-bb505d6b8c7b,4,a6483c6b-8e0d-4747-8e7e-5094f011c681
06205c0c-48c4-48c2-ac93-a9efb78f502b,5,a6483c6b-8e0d-4747-8e7e-5094f011c681
8e41d400-d010-48ba-82b6-ae3f1f9d6ea6,6,a6483c6b-8e0d-4747-8e7e-5094f011c681
613d5d9e-8eab-43be-af81-adce94a61865,2,a6483c6b-8e0d-4747-8e7e-5094f011c681
4d44bbc2-6463-49fe-956a-c378ac3ca2dc,8,a6483c6b-8e0d-4747-8e7e-5094f011c681
a0b4f1b6-db2d-4684-9884-dc0ce05e15e9,5,a6483c6b-8e0d-4747-8e7e-5094f011c681
d64c69b3-a878-48d7-9dc7-e482e8ed8dfc,4,a6483c6b-8e0d-4747-8e7e-5094f011c681
d3c7d1e6-bd73-4fcc-bfbf-f0e47b33ce99,1,a6483c6b-8e0d-4747-8e7e-5094f011c681
766ab46c-6638-472e-94ca-f58697963d46,2,a6483c6b-8e0d-4747-8e7e-5094f011c681
708cfbb2-8855-4212-af29-458c1d965a18,3,987835ec-22eb-4578-a7d7-50b53e0a7e0c
3aa694a7-ccb9-4a44-9286-3e5b7aa521a7,4,987835ec-22eb-4578-a7d7-50b53e0a7e0c
a06c2e73-f5a1-4ceb-b9a2-01f2f6a74c86,1,987835ec-22eb-4578-a7d7-50b53e0a7e0c
eff57741-4bf9-4975-a41a-00fe6ae77d45,3,987835ec-22eb-4578-a7d7-50b53e0a7e0c
d9ff5fe0-846c-4578-8934-05158361e2b3,1,987835ec-22eb-4578-a7d7-50b53e0a7e0c
c74d86c3-5cda-4584-b990-2aad5560ce8b,2,987835ec-22eb-4578-a7d7-50b53e0a7e0c
3628b9ef-f7b6-4b57-98b4-62bb8fad8d32,5,987835ec-22eb-4578-a7d7-50b53e0a7e0c
f7d7d55a-96f0-42b3-91b5-7532d7063ab6,2,987835ec-22eb-4578-a7d7-50b53e0a7e0c
9e715e10-623e-4657-8a44-ec96c87f752b,5,987835ec-22eb-4578-a7d7-50b53e0a7e0c
eb0ef065-1f48-4353-85d0-e96ed9f20fef,9,987835ec-22eb-4578-a7d7-50b53e0a7e0c
be6be699-9ae8-4fcf-9035-eaa259307693,6,987835ec-22eb-4578-a7d7-50b53e0a7e0c
d9d5efa9-266a-4cfd-bd48-e5e8e01d3497,4,987835ec-22eb-4578-a7d7-50b53e0a7e0c
3cd97b41-2a00-4eec-9115-de4e241009d6,6,987835ec-22eb-4578-a7d7-50b53e0a7e0c
c76ba405-420f-41c3-9fac-dc1353a47391,8,987835ec-22eb-4578-a7d7-50b53e0a7e0c
8e2e4480-e965-4c1d-a549-db1caa62b3bd,5,987835ec-22eb-4578-a7d7-50b53e0a7e0c
3b99c3fb-7406-4dd5-b82e-ab5d2adb6d16,3,987835ec-22eb-4578-a7d7-50b53e0a7e0c
471c55cd-d07f-49fe-b4ab-aa82d073504d,7,987835ec-22eb-4578-a7d7-50b53e0a7e0c
874ac0a3-a117-4edc-8072-a546ae9d533c,1,e8ea2955-a729-44a6-8389-53473ef8f71a
7ee27017-1490-4572-a571-571f168f2f15,9,9d50fb76-6503-441d-9a96-546c4d4b1cb1
7a455525-86f4-439d-ac73-4e11813447f3,1,9d50fb76-6503-441d-9a96-546c4d4b1cb1
05b70148-1dd9-4f95-924e-45e0a291d2c7,7,9d50fb76-6503-441d-9a96-546c4d4b1cb1
a138d543-15ca-4f74-bcee-49e70fa8e7bb,12,9d50fb76-6503-441d-9a96-546c4d4b1cb1
7290f1d3-7aaf-4d31-9eb5-350bd344a5c8,13,9d50fb76-6503-441d-9a96-546c4d4b1cb1
7ae70c97-11e2-4d9a-853c-3602f0f7d8f8,2,9d50fb76-6503-441d-9a96-546c4d4b1cb1
b9d49de5-e949-4fae-92e6-05e4f81182b3,5,9d50fb76-6503-441d-9a96-546c4d4b1cb1
6af2068e-ef73-43d9-8302-1ebf06260cf8,4,9d50fb76-6503-441d-9a96-546c4d4b1cb1
4f60efa8-f065-41fb-9f4c-1b03d8994dad,1,9d50fb76-6503-441d-9a96-546c4d4b1cb1
59c40de7-2e71-437a-a5f2-8cad56df0a9b,5,9d50fb76-6503-441d-9a96-546c4d4b1cb1
d191e19a-f108-4110-887b-99c0ed2665ad,9,9d50fb76-6503-441d-9a96-546c4d4b1cb1
a8bbed90-43b1-4c28-a56f-9b9aa3fdd62c,5,9d50fb76-6503-441d-9a96-546c4d4b1cb1
1fd09e95-2c35-4c96-8672-9c37ed06f4bb,4,9d50fb76-6503-441d-9a96-546c4d4b1cb1
7e130dcd-00e5-4b33-aff6-9e15f77975e6,8,9d50fb76-6503-441d-9a96-546c4d4b1cb1
298188f5-d658-4c9a-8a53-614c47ce469a,9,9d50fb76-6503-441d-9a96-546c4d4b1cb1
bb5b8bbc-8e33-4662-bab0-6717cd3760c0,8,9d50fb76-6503-441d-9a96-546c4d4b1cb1
25d816cb-e656-4e6d-9b83-7551ca843788,10,9d50fb76-6503-441d-9a96-546c4d4b1cb1
b17d1c4f-32fa-4a48-916a-7a4b8b703ab6,7,9d50fb76-6503-441d-9a96-546c4d4b1cb1
d454f78a-a39f-4bc3-a0f4-eed41100dfcb,12,9d50fb76-6503-441d-9a96-546c4d4b1cb1
8cd90979-2393-49aa-bcbb-f2f691fed027,3,9d50fb76-6503-441d-9a96-546c4d4b1cb1
e7f1c201-4f33-4f32-861b-f6a87ecee68a,13,9d50fb76-6503-441d-9a96-546c4d4b1cb1
829cdfcc-8cea-42a9-b16e-f4b6f7d023ed,2,9d50fb76-6503-441d-9a96-546c4d4b1cb1
698ddbad-2e55-496c-a732-d9decf8a9b47,8,9d50fb76-6503-441d-9a96-546c4d4b1cb1
af5b4040-b47c-474b-8e60-da801e47baf7,3,9d50fb76-6503-441d-9a96-546c4d4b1cb1
40f828c5-2237-4e97-9012-e8cc9ba98f7c,10,9d50fb76-6503-441d-9a96-546c4d4b1cb1
1825e887-e399-42f4-a39c-e5159cba3768,6,9d50fb76-6503-441d-9a96-546c4d4b1cb1
